# BEAST v10.5.0
# Generated Tue Aug 18 21:36:14 EEST 2026 [seed=1787078157934]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMN36729068_SRR25438644)	treeLikelihood	branchRates	coalescent
8281000	-5603539.886137658	-67.95309784535617	-5603471.933039812	193.14520656659795	1829.354793433402	632.3827729091806	110.79225325793081	5.469284459706111	0.15962933051384065	0.35015767527215647	0.3350593899894765	0.15515360422452468	0.46687025063023807	2.595053516002747E-7	2.595053516002748E-7	0.0	-5603471.933039812	0.0	-65.01325021412326
8282000	-5603552.225197379	-74.8212095741885	-5603477.403987804	283.022219496776	1739.477780503224	954.8184158849938	97.45957010046246	7.300966132599517	0.15945394304762708	0.3501951173049698	0.3350695168382208	0.1552814228091806	1.1708678720842833	1.7756297603092603E-7	1.7756297603092603E-7	0.0	-5603477.403987804	0.0	-70.56571335749736
8283000	-5603545.5849381015	-70.14072804483767	-5603475.444210056	219.4862124769811	1803.013787523019	707.3682403828142	142.88386776089848	6.218095712559011	0.15953831968481377	0.34985617926424856	0.3351009254011298	0.15550457564980616	0.3297309802548266	2.502865434118345E-7	2.502865434118345E-7	0.0	-5603475.444210056	0.0	-67.07204690708508
8284000	-5603538.290122488	-63.19968799082268	-5603475.090434497	145.18471028903258	1877.3152897109674	474.7921775061901	56.11323308450897	6.086218944783821	0.15958026414021378	0.34977020351535953	0.3351449566946188	0.15550457564980616	0.2570257445710444	3.526089408148594E-7	3.526089408148594E-7	0.0	-5603475.090434497	0.0	-60.958851749070526
8285000	-5603550.184088094	-70.02662871602209	-5603480.157459378	190.73089861742616	1831.7691013825738	633.8461019059688	79.78904491083738	6.390400939552394	0.1595414424121704	0.3498090252434029	0.3348197228026166	0.15582980954180836	1.6415309454868277	2.9059447489354224E-7	2.9059447489354224E-7	0.0	-5603480.157459378	0.0	-64.80791743484208
8286000	-5603535.243760016	-60.19050976455775	-5603475.053250251	105.96889819272934	1916.5311018072707	330.68633133911067	39.11455869205224	6.343013418007078	0.159451593744368	0.349958208450593	0.3352424376524101	0.15534776015262725	1.2769732239516396	5.072494706148508E-7	5.072494706148509E-7	0.0	-5603475.053250251	0.0	-55.86142559378207
8287000	-5603538.05164383	-61.37144504371966	-5603476.680198786	106.71579367917998	1915.78420632082	350.30612087351153	53.354902053436476	6.492050664995851	0.1594335545593213	0.35017469749421776	0.335043987793832	0.15534776015262725	0.9214858596833431	4.679735004757897E-7	4.679735004757896E-7	0.0	-5603476.680198786	0.0	-57.46206071803334
8288000	-5603531.531654943	-56.75337704928888	-5603474.778277894	96.7079444296491	1925.7920555703508	299.84911733936576	34.158860679253586	5.633738744872462	0.1598203286629046	0.34977457166195997	0.3351647636283027	0.15524033604683096	0.36255261952704687	5.54019484035386E-7	5.54019484035386E-7	0.0	-5603474.778277894	0.0	-54.47877284550192
8289000	-5603539.238799773	-62.61200361828478	-5603476.626796155	111.08345559923275	1911.4165444007672	363.68228799511223	76.60010129402424	6.297219461098851	0.15969738625540947	0.34987756147757393	0.3353006960810353	0.15512435618597953	0.5649960750505658	4.88296885668742E-7	4.882968856687421E-7	0.0	-5603476.626796155	0.0	-59.0757000683499
8290000	-5603545.155226918	-66.03039993293851	-5603479.124826985	150.12632656079643	1872.3736734392037	493.69001765859525	99.07923315296394	7.180061075451952	0.15959594682959596	0.3497386264759044	0.33528744078439254	0.1553779859101054	0.4121838089791381	3.443869828268478E-7	3.4438698282684793E-7	0.0	-5603479.124826985	0.0	-62.640327567378385
8291000	-5603536.82488844	-60.77887973079015	-5603476.046008709	115.73102771157613	1906.7689722884238	373.8683197093571	50.25574263247887	6.467625499536592	0.15943478388233415	0.3503888484548921	0.33451461028717155	0.1556617573756005	0.5059723021747906	4.323789281835886E-7	4.3237892818358855E-7	0.0	-5603476.046008709	0.0	-57.84137301174492
8292000	-5603539.89187557	-62.06142264827628	-5603477.830452922	129.02143817827465	1893.4785618217254	418.4278919588939	52.49582201208228	6.3585402774776645	0.15921242885869855	0.3504710876118681	0.33476563523458713	0.1555508482948445	0.4158191005708446	4.0183690207654445E-7	4.018369020765444E-7	0.0	-5603477.830452922	0.0	-59.377693261380465
8293000	-5603539.621882052	-53.66895673783588	-5603485.952925314	68.85044913419269	1953.6495508658072	220.06781284705565	33.11951548651141	7.18385215588606	0.15921242885869855	0.3498052463625432	0.3353137906019697	0.15566853417678692	0.02166601562583674	7.786204106793673E-7	7.786204106793674E-7	0.0	-5603485.952925314	0.0	-51.40785874533718
8294000	-5603535.713775797	-58.66139104899165	-5603477.052384748	102.02342798013771	1920.4765720198623	327.9125705043744	30.266093005661627	6.3141261131352975	0.15922232205592038	0.3503315493377457	0.33480609870741773	0.15564002989891457	0.17147098400281352	5.326460813012338E-7	5.32646081301234E-7	0.0	-5603477.052384748	0.0	-56.78675771084889
8295000	-5603543.667172077	-62.369371364366415	-5603481.297800712	125.56777909701984	1896.9322209029801	415.1289832730192	35.39547971069819	5.716558179318067	0.15974136182367038	0.35018245970869466	0.33484297755128256	0.15523320091635076	0.05403855998300185	4.08388235387165E-7	4.0838823538716497E-7	0.0	-5603481.297800712	0.0	-60.96870599066411
8296000	-5603531.762542507	-59.747715760125686	-5603472.014826747	109.13119015616402	1913.368809843836	350.2488766108656	50.65459371037574	5.894573640793882	0.15959696624703001	0.35024171422976613	0.33492811860685145	0.15523320091635076	0.398011898117621	4.875548388174664E-7	4.875548388174665E-7	0.0	-5603472.014826747	0.0	-57.06663573536341
8297000	-5603533.161846301	-59.91484613283112	-5603473.247000168	121.93246335203618	1900.5675366479638	384.0513529409613	44.98825133272056	6.2855242019580055	0.15959696624703001	0.3502647884512302	0.33492811860685145	0.15521012669488668	0.14241167556059917	4.5254605890629445E-7	4.5254605890629456E-7	0.0	-5603473.247000168	0.0	-57.85511400358925
8298000	-5603535.658430329	-58.024615616161086	-5603477.633814712	112.71185066057221	1909.7881493394277	347.4402522288458	37.459086155322815	5.691825830942884	0.1593788261954414	0.35044689257124956	0.33492811860685145	0.1552461626264559	0.08334721223169504	5.131869076829192E-7	5.131869076829192E-7	0.0	-5603477.633814712	0.0	-56.30983544711094
8299000	-5603531.987031409	-57.770996259251845	-5603474.216035149	94.03842528001209	1928.461574719988	299.3228871548196	48.44946280768527	6.7173170152694786	0.1596618544956536	0.3498613149864079	0.3350138599249622	0.15546297059297465	0.10981440649830006	5.212714293323417E-7	5.212714293323417E-7	0.0	-5603474.216035149	0.0	-55.40015650703273
8300000	-5603532.232250107	-57.6724266808869	-5603474.559823426	94.121099740435	1928.378900259565	296.75081523958613	28.901437632207177	6.095233612081361	0.15972123807437458	0.35005599172921453	0.3346943687706109	0.15552840142579835	0.620404473332333	5.614166295240035E-7	5.614166295240037E-7	0.0	-5603474.559823426	0.0	-54.92507414108463
8301000	-5603533.7081956705	-54.52537326649959	-5603479.182822404	77.8614765236255	1944.6385234763745	239.32318153347066	18.329217975621127	5.546196706886845	0.15974323670459495	0.349721892625592	0.3350597949539386	0.15547507571587274	0.3726396306819318	7.406039430569446E-7	7.406039430569444E-7	0.0	-5603479.182822404	0.0	-52.633338181765
8302000	-5603534.619271975	-55.762554620003435	-5603478.856717355	86.50299511719282	1935.9970048828072	273.4996372237768	27.334573022668117	6.059610469620511	0.15962813051277333	0.349721892625592	0.33531944536083436	0.1553305315007986	0.22218981944254096	6.266283179845529E-7	6.26628317984553E-7	0.0	-5603478.856717355	0.0	-53.78201523709534
8303000	-5603534.800284486	-54.770826440495036	-5603480.029458046	81.85421046426485	1940.645789535735	258.0523695795966	27.630871244578106	6.819547926602377	0.15964999513706096	0.3499523385678609	0.3350001331472437	0.15539753314783272	0.0683879506789727	6.748391278391673E-7	6.748391278391674E-7	0.0	-5603480.029458046	0.0	-52.83746137068802
8304000	-5603533.038239843	-58.25087841887175	-5603474.787361424	106.19414190808041	1916.3058580919196	334.7054385101642	42.77605927302957	5.066702662756838	0.1595903372594967	0.3501319077777034	0.334920556264803	0.15535719869799514	0.2604330430117225	5.134200565600609E-7	5.134200565600607E-7	0.0	-5603474.787361424	0.0	-56.192157937897036
8305000	-5603537.180055514	-59.743804941381434	-5603477.436250573	111.7799715674726	1910.7200284325274	361.90769280839856	53.5202476085537	6.50256685187354	0.15944018455684716	0.3500652415164949	0.3351373752286611	0.15535719869799514	0.025822534076752293	4.4496231297558905E-7	4.449623129755891E-7	0.0	-5603477.436250573	0.0	-57.66147447457077
8306000	-5603533.881862754	-56.62110150908821	-5603477.260761245	86.06581542730169	1936.4341845726983	276.95788758300165	28.749862899902716	6.995985203808862	0.15963405101132838	0.3502789750198605	0.3347207395560657	0.15536623441274372	0.2599413650465459	6.181790015820019E-7	6.18179001582002E-7	0.0	-5603477.260761245	0.0	-54.302264983661004
8307000	-5603542.017902855	-60.75383653874408	-5603481.264066316	110.24736243541486	1912.2526375645853	377.85998965513943	37.22444785789212	6.471162454312102	0.15959690423496775	0.3503743101130392	0.3347207395560657	0.15530804609592563	0.053063460492938294	4.386084974331547E-7	4.386084974331549E-7	0.0	-5603481.264066316	0.0	-59.03234113137313
8308000	-5603530.623179977	-59.965995920056486	-5603470.657184057	125.96053749262256	1896.5394625073775	389.29486221031897	54.047890846968436	6.35946173936197	0.15941083638800352	0.3503385393654127	0.33492993120641684	0.15532069304016524	0.11959076603138981	4.23247838639948E-7	4.23247838639948E-7	0.0	-5603470.657184057	0.0	-57.78180341190385
8309000	-5603542.295716018	-62.78995475835862	-5603479.50576126	145.2270606850998	1877.2729393149002	467.3076090931522	55.98231945678482	5.741345138039417	0.15951244035413747	0.3502746930665706	0.33495526239645207	0.15525760418283815	0.2495728159130371	3.4885593966090953E-7	3.488559396609094E-7	0.0	-5603479.50576126	0.0	-60.651235018304426
8310000	-5603533.887115414	-60.293530555271786	-5603473.593584859	118.43317272007887	1904.0668272799212	377.04969438446074	32.88457702681364	5.807673987995632	0.15949489111552156	0.3496407154612108	0.3352773696054147	0.15558702381785128	0.3343532165780427	4.360477994678139E-7	4.3604779946781397E-7	0.0	-5603473.593584859	0.0	-58.303969253675774
8311000	-5603534.074127177	-56.96715289556357	-5603477.106974281	92.20254637079928	1930.2974536292006	292.80131949124035	30.78063054566777	6.329145665161461	0.1593311018320396	0.3505727398672542	0.3346234436383576	0.1554727146623469	0.39656691709109665	5.742094044230495E-7	5.742094044230496E-7	0.0	-5603477.106974281	0.0	-54.52712490205016
8312000	-5603534.836711588	-58.44148897616226	-5603476.395222612	91.83141231271236	1930.6685876872875	291.4509840030515	53.93351248600595	5.991509833664552	0.15946811066311384	0.34998253683580893	0.3353699255311057	0.15517942696996995	0.407403653280812	5.866833341961396E-7	5.866833341961396E-7	0.0	-5603476.395222612	0.0	-55.46678297774978
8313000	-5603531.977347088	-55.793541357437256	-5603476.18380573	85.1943634400642	1937.305636559936	274.029945948186	26.25543468659491	5.502872481093159	0.15928281254963275	0.35023449520503647	0.33515502891135457	0.15532766333397457	0.10535445743479661	6.179834289585665E-7	6.179834289585664E-7	0.0	-5603476.18380573	0.0	-54.238756132249904
8314000	-5603541.414914678	-57.88778164274099	-5603483.5271330355	92.48991206245589	1930.010087937544	293.65437779357535	19.519718790037146	5.253442259493384	0.15928281254963275	0.3503569626779918	0.3349225603885345	0.15543766438383924	0.13365325386717064	5.899466235986539E-7	5.89946623598654E-7	0.0	-5603483.5271330355	0.0	-56.70371570719042
8315000	-5603551.631196804	-60.86497304632226	-5603490.766223758	109.11906676998834	1913.3809332300116	364.5773689187503	59.54539860747081	7.160971222364695	0.15997905749445057	0.35024824644023367	0.3342836740839704	0.15548902198134373	0.14565925134576568	4.6833068663470726E-7	4.683306866347072E-7	0.0	-5603490.766223758	0.0	-58.255180688281946
8316000	-5603542.95375871	-59.524474822399796	-5603483.429283888	117.78308787545201	1904.716912124548	369.6983317611955	44.420492643643264	5.529492838698268	0.15939916203164847	0.3506473807949118	0.3348635695467725	0.15508988762666562	0.3690795237302229	4.365005070683783E-7	4.365005070683784E-7	0.0	-5603483.429283888	0.0	-57.215329737828384
8317000	-5603532.414767342	-59.98846024865894	-5603472.426307093	112.22347159964417	1910.2765284003558	349.2359884730845	61.61749214795224	6.461240990050566	0.15932687649838254	0.350204249122395	0.3351941395541101	0.15527473482511073	0.2435311240705933	4.670465056323469E-7	4.670465056323468E-7	0.0	-5603472.426307093	0.0	-57.289749624540775
8318000	-5603529.177342102	-58.295941347712514	-5603470.881400755	99.23580162973406	1923.264198370266	315.1900555132039	52.807592085811244	5.7552296761448405	0.15953926772037125	0.35027433875428476	0.3350076007730682	0.15517879275227417	0.11489895342810322	5.487875300661415E-7	5.487875300661415E-7	0.0	-5603470.881400755	0.0	-56.061051438289326
8319000	-5603530.937373129	-57.31317282134983	-5603473.624200308	103.32573470256763	1919.1742652974324	315.10806829941134	43.226830686106176	6.105240022267711	0.15950327903794673	0.35044417129040184	0.33494945707063234	0.15510309260101746	0.16163546699855016	5.334098602625076E-7	5.334098602625076E-7	0.0	-5603473.624200308	0.0	-55.119973052844045
8320000	-5603543.855744519	-61.258275312404756	-5603482.597469207	124.75188682166721	1897.7481131783327	408.6826564087801	48.229111325301275	5.277003280504189	0.15894659512743953	0.35088878684916097	0.3346597240767076	0.15550489394669026	0.33192749425751084	4.05796969233265E-7	4.057969692332648E-7	0.0	-5603482.597469207	0.0	-59.09131485943298
8321000	-5603538.675345646	-62.35321217643	-5603476.322133469	129.41948799961364	1893.0805120003863	430.8400901618889	46.00831318241319	5.935854130052729	0.15985225754002763	0.3496902463246729	0.3350605169599057	0.1553969791753921	0.34173330269555036	4.262457487052365E-7	4.262457487052366E-7	0.0	-5603476.322133469	0.0	-60.04572279192049
8322000	-5603544.164095314	-65.05445681477339	-5603479.109638499	133.73725108638985	1888.7627489136103	442.2879823037433	61.92333527923533	6.337317565068457	0.15933422098293662	0.3503905101063723	0.3347625104864635	0.15551275842422588	1.362392829464783	4.085290554054916E-7	4.085290554054915E-7	0.0	-5603479.109638499	0.0	-60.327769487006634
8323000	-5603539.376132602	-64.12493596458803	-5603475.251196638	149.53819971856467	1872.9618002814354	483.05245681619436	75.97200081887092	7.210352038441239	0.15933422098293662	0.350144619293281	0.334963587061077	0.15555757266270365	0.2681033068544405	3.533176089114325E-7	3.533176089114324E-7	0.0	-5603475.251196638	0.0	-61.28089605706131
8324000	-5603546.720901235	-71.79883764028503	-5603474.922063595	275.6069749575737	1746.8930250424264	911.3238738579021	102.74821590304657	5.8271847813788415	0.1594844277098255	0.34986298474468613	0.33524522160967185	0.15540736593581478	0.23971236420340064	1.934540346008497E-7	1.934540346008497E-7	0.0	-5603474.922063595	0.0	-69.63317370383933
8325000	-5603546.345541141	-70.94775045090392	-5603475.39779069	265.5336126936486	1756.9663873063514	852.495259327922	122.93374005090462	5.461138352547478	0.1593979844473293	0.34984907323895104	0.33527998868205483	0.1554729536316631	0.42475591510770655	2.0242938729567754E-7	2.024293872956776E-7	0.0	-5603475.39779069	0.0	-68.25178314329297
8326000	-5603545.216348609	-70.28736582313772	-5603474.928982786	234.3417544504755	1788.1582455495245	754.0951516591534	72.85477428997866	5.696450531648103	0.1594772145438537	0.35004118174753274	0.33526318658418675	0.1552184171244251	0.9809632605337657	2.2315858993771924E-7	2.2315858993771922E-7	0.0	-5603474.928982786	0.0	-66.88005943636094
8327000	-5603537.951692011	-61.71723765105318	-5603476.23445436	114.17404546791131	1908.3259545320886	370.2352582777938	79.26237307218099	5.997993455774753	0.1598191151609354	0.35005423699954613	0.33461470088145673	0.15551194695806006	0.0789015522801694	4.4498166927351024E-7	4.449816692735103E-7	0.0	-5603476.23445436	0.0	-59.2458172220539
8328000	-5603540.102515437	-67.33788848803195	-5603472.764626949	135.52860277813613	1886.9713972218638	438.1189558748584	125.78718495324593	5.920167686477762	0.15944825423989456	0.3502430439380532	0.33491687730170827	0.1553918245203422	0.7776922424774372	3.644553528110282E-7	3.644553528110284E-7	0.0	-5603472.764626949	0.0	-63.16461204324585
8329000	-5603536.5726736495	-64.42107363770376	-5603472.151600012	141.694880962697	1880.805119037303	468.14241971941647	43.0295016904685	6.494353262356595	0.15966897815011116	0.3499654395144312	0.3350212622182451	0.1553443201172108	0.6783225595505811	3.642096826139083E-7	3.642096826139083E-7	0.0	-5603472.151600012	0.0	-61.492970858317975
8330000	-5603542.366049501	-65.16379210235472	-5603477.2022573985	175.95704878445449	1846.5429512155456	549.6885292901371	69.36214667708843	5.736252842604932	0.15966897815011116	0.35010366514870706	0.33488303658396923	0.1553443201172108	0.5685678927428638	3.0144159274948105E-7	3.0144159274948105E-7	0.0	-5603477.2022573985	0.0	-62.31514378315966
8331000	-5603535.623272796	-63.381371162729664	-5603472.241901633	163.20463029363438	1859.2953697063656	517.6863335612543	57.81825469457491	6.300251433973547	0.15941407828559123	0.3500567388868425	0.33513689628306365	0.15539228654450085	0.06284382168608009	3.312267632043231E-7	3.3122676320432303E-7	0.0	-5603472.241901633	0.0	-61.51903700432927
8332000	-5603549.904738711	-73.08683817176683	-5603476.817900539	271.3834343102273	1751.1165656897726	915.9177308885329	109.29313796454859	6.534808703241824	0.15942420632637086	0.3503504004239511	0.33513689628306365	0.15508849696661267	0.5898821331438382	1.798044251736822E-7	1.7980442517368222E-7	0.0	-5603476.817900539	0.0	-70.01696614554547
8333000	-5603541.0557845	-65.10363732575303	-5603475.952147175	166.93224316846843	1855.5677568315316	540.8364883113782	83.21861487128497	5.080945265497708	0.15941352429733655	0.3503504004239511	0.3349673409762707	0.15526873430243995	0.31900994051866366	3.0634048026503356E-7	3.0634048026503356E-7	0.0	-5603475.952147175	0.0	-62.71670304915487
8334000	-5603544.505556094	-69.12572166751742	-5603475.379834427	180.67131213031448	1841.8286878696856	590.2606464725068	112.41640399237033	6.0128829848102505	0.1595480312532809	0.3501373250840249	0.33496813922454916	0.15534650443814335	1.1588158275805867	2.841991412374952E-7	2.8419914123749515E-7	0.0	-5603475.379834427	0.0	-64.56587336710892
8335000	-5603539.075797122	-66.85483213052316	-5603472.2209649915	168.67869477206858	1853.8213052279314	555.7434546774406	41.48348889103623	6.14768122150556	0.15958334966319757	0.35017455856425345	0.3351146026631374	0.15512748910940996	0.35204914732071213	3.1693823610672386E-7	3.169382361067238E-7	0.0	-5603472.2209649915	0.0	-64.85712179639077
8336000	-5603553.622840609	-79.63682419371682	-5603473.986016416	460.82225020750604	1561.677749792494	1566.1290682791048	195.08426686417582	6.04046340879521	0.15973997465110937	0.3497889492881591	0.3349661411594941	0.15550493490123576	0.6163309846463165	1.0468528934231498E-7	1.0468528934231502E-7	0.0	-5603473.986016416	0.0	-76.5089599734589
8337000	-5603541.304775507	-67.64335163846094	-5603473.6614238685	200.74013693589518	1821.7598630641048	656.8083358486907	100.78897666961653	6.176052930015539	0.15945631771887353	0.34990709202830667	0.3351188999398351	0.155517690312983	0.2660014466227244	2.4278177798291884E-7	2.4278177798291884E-7	0.0	-5603473.6614238685	0.0	-65.08140079602423
8338000	-5603540.711426809	-63.42427653551225	-5603477.287150274	167.09919600866755	1855.4008039913324	524.9835497356612	52.1306400790315	6.662099036164166	0.15947387833486273	0.35024887306242514	0.3350096389644702	0.15526760963824018	0.04436405090706258	3.358278997546791E-7	3.35827899754679E-7	0.0	-5603477.287150274	0.0	-61.621247310607465
8339000	-5603542.473079492	-66.41594805626838	-5603476.057131436	175.5137143998217	1846.9862856001782	575.4979649749145	91.31099823584749	7.109029688307027	0.15959108105869102	0.35031638455173786	0.33482365773792117	0.15526887665164826	0.2665974306530032	3.0405511324042505E-7	3.0405511324042505E-7	0.0	-5603476.057131436	0.0	-63.56141201408689
8340000	-5603547.319420747	-72.05345760459777	-5603475.265963143	267.25892181711055	1755.2410781828894	897.3974212105718	94.40471723892898	6.858165122489985	0.15955311497744334	0.3499922586611907	0.3349434296892967	0.15551119667206742	0.372153065400033	1.804841151599929E-7	1.8048411515999291E-7	0.0	-5603475.265963143	0.0	-69.49197483229628
8341000	-5603535.312723569	-64.18429084470829	-5603471.128432724	161.8041017755594	1860.6958982244405	523.2588965555406	75.2429806981682	6.6999477023191005	0.15959332099762577	0.3499922586611907	0.3347992321959402	0.15561518814524147	0.09721153091127761	3.121923534822222E-7	3.1219235348222216E-7	0.0	-5603471.128432724	0.0	-61.91178330152405
8342000	-5603538.578682054	-62.281493810816855	-5603476.297188243	132.03062035596457	1890.4693796440354	435.99575780098235	49.76068177803782	6.885354499235898	0.15948849825482908	0.3503216302609037	0.33455110249188025	0.15563876899238518	0.12284580796029773	3.826044718885952E-7	3.8260447188859534E-7	0.0	-5603476.297188243	0.0	-60.16007245521035
8343000	-5603539.368891478	-65.33346859747927	-5603474.03542288	146.89951267768174	1875.6004873223183	470.3640738279498	106.56761350781271	5.515348335703441	0.15962090746114901	0.35026438445849356	0.3344598395833134	0.15565486849704224	0.28305549640630046	3.505515595977925E-7	3.505515595977925E-7	0.0	-5603474.03542288	0.0	-62.493791166975974
8344000	-5603539.970405019	-63.10272758670344	-5603476.8676774325	148.26557984423175	1874.2344201557682	465.22610921086124	46.60005450324444	5.809472614644857	0.15935991805103528	0.3500421596081512	0.3348656999314827	0.15573222240932894	0.6817993942738586	3.668782743579574E-7	3.6687827435795745E-7	0.0	-5603476.8676774325	0.0	-60.2472768534467
8345000	-5603539.093910956	-59.383112643897796	-5603479.710798312	110.52376125804523	1911.9762387419548	347.9973937416898	37.6162923242395	5.599667140378303	0.15935991805103528	0.35046684927226535	0.3345314320788121	0.15564180059788543	0.6609417562903461	5.148006656591875E-7	5.148006656591876E-7	0.0	-5603479.710798312	0.0	-56.531992415263424
8346000	-5603538.358938939	-63.45857130613034	-5603474.9003676325	135.377439181683	1887.122560818317	440.7057087414666	84.90980773312542	5.599667140378303	0.15943845757237585	0.3503883097509248	0.3345314320788121	0.15564180059788543	0.15477895405371958	3.94370432155884E-7	3.94370432155884E-7	0.0	-5603474.9003676325	0.0	-61.01048604883547
8347000	-5603540.979904615	-64.07538472373442	-5603476.904519891	153.3833776063839	1869.1166223936161	484.3265092395731	84.71927596727663	5.271157595362972	0.1595300433688253	0.35014113861515234	0.3351402187297484	0.15518859928627207	0.2643397258703561	3.4445309998915603E-7	3.4445309998915603E-7	0.0	-5603476.904519891	0.0	-61.61272791394623
8348000	-5603536.394544246	-62.56087345672651	-5603473.833670789	144.61456724798884	1877.8854327520112	461.83004442474896	60.39360791924714	6.063588970789771	0.15959166342555303	0.35014113861515234	0.3348625894528854	0.15540460850640736	0.2583714740565894	3.59222953677583E-7	3.5922295367758287E-7	0.0	-5603473.833670789	0.0	-60.22213925867325
8349000	-5603541.885908944	-66.07964445649351	-5603475.806264487	176.04695524863538	1846.4530447513646	578.3604772272697	81.55202240539536	6.72521833931801	0.15984067517148307	0.35011065050787105	0.33464406581423667	0.15540460850640736	0.29879655372219743	2.828549202441595E-7	2.828549202441596E-7	0.0	-5603475.806264487	0.0	-63.41068007120005
8350000	-5603539.506841263	-64.92226331200422	-5603474.584577951	136.97790746762576	1885.5220925323742	439.2912619171921	47.68202133840754	5.969699692866613	0.1594250851378033	0.3499730069023613	0.3352609922974267	0.15534091566240682	1.9156626079960979	3.592851274777562E-7	3.5928512747775616E-7	0.0	-5603474.584577951	0.0	-59.51619553445801
8351000	-5603549.167165709	-70.2500358100681	-5603478.917129898	170.56229063761074	1851.9377093623893	563.0124273489652	102.29619047914106	5.886399675804302	0.15937333351484448	0.3499522402545999	0.33483116406647623	0.15584326216407743	2.0929295994662427	2.928155592392423E-7	2.9281555923924237E-7	0.0	-5603478.917129898	0.0	-63.91967826893952
8352000	-5603542.552304326	-65.78884618008583	-5603476.763458146	125.5933902850153	1896.9066097149846	428.55748963071386	40.08654787091558	5.674502448698471	0.15937333351484448	0.3503268331241036	0.3348804331887052	0.1554194001723447	1.619804798738928	3.915038614890817E-7	3.915038614890818E-7	0.0	-5603476.763458146	0.0	-61.17553559433868
8353000	-5603537.317183783	-64.67724967210265	-5603472.639934111	140.39867494929038	1882.1013250507096	453.7341913809074	35.528237362676926	6.540345540761277	0.15941245627932532	0.35028787941133693	0.3349193869014719	0.15538027740786386	0.7493995135099969	3.717219550689649E-7	3.7172195506896494E-7	0.0	-5603472.639934111	0.0	-61.76901761590368
8354000	-5603539.250063559	-65.33655896983849	-5603473.913504589	157.03676607547555	1865.4632339245245	509.9745028666168	44.0503222026717	6.249139684725748	0.15941209333549317	0.3499335389871625	0.33491920227855143	0.15573516539879084	0.6024672404225011	3.312749761044366E-7	3.3127497610443665E-7	0.0	-5603473.913504589	0.0	-62.685377905594855
8355000	-5603538.51695174	-60.392674184581345	-5603478.124277555	111.0154072790661	1911.484592720934	349.3443083063952	32.202421077496915	7.462576841032787	0.15935737353787444	0.3499120000884149	0.3349954609749177	0.15573516539879084	0.8959130301233411	4.78721929046756E-7	4.78721929046756E-7	0.0	-5603478.124277555	0.0	-56.82411517160804
8356000	-5603535.310633696	-58.602732266344674	-5603476.707901429	113.59278488557675	1908.9072151144233	356.27809302895173	34.88757981144151	6.829290378490101	0.1594136681546209	0.3503417853161375	0.3348841440933917	0.15536040243584776	0.018951563141784922	4.370589349331453E-7	4.370589349331454E-7	0.0	-5603476.707901429	0.0	-56.90424672210695
8357000	-5603536.375168417	-62.43475110438679	-5603473.940417312	129.37303315442986	1893.1269668455702	421.54792289898563	36.08303102617568	5.733598048366992	0.15932801028227472	0.3501572214367107	0.33504758174431815	0.15546718653669425	0.22525073902202383	3.899550069397554E-7	3.8995500693975544E-7	0.0	-5603473.940417312	0.0	-60.69812997248543
8358000	-5603540.834699017	-66.73379154931271	-5603474.100907467	153.80418431786606	1868.695815682134	510.5473754656584	78.80492141332263	6.019924802929652	0.15932801028227472	0.35040073925868453	0.3349724338767432	0.15529881658229538	1.1848769614755412	3.163077951093199E-7	3.163077951093198E-7	0.0	-5603474.100907467	0.0	-62.38249165968478
8359000	-5603546.12799586	-66.06312411869712	-5603480.064871741	122.83514145638026	1899.6648585436196	406.8999537640094	66.3431889292935	6.591695817632502	0.15932801028227472	0.3501919375382339	0.33519633023678036	0.15528372194270879	2.0818895317737907	4.3032709943630633E-7	4.303270994363062E-7	0.0	-5603480.064871741	0.0	-59.69529526006958
8360000	-5603539.901029097	-64.43419651142906	-5603475.466832586	137.50991644187886	1884.9900835581211	442.87408805774055	60.908593529367664	6.9468706521594985	0.15940915021247526	0.35020850005654686	0.33499653721281836	0.1553858125181573	1.279513731405453	3.710496228151221E-7	3.710496228151219E-7	0.0	-5603475.466832586	0.0	-59.7952957077607
8361000	-5603549.49212933	-71.12818402514463	-5603478.363945304	262.4191412749905	1760.0808587250094	872.6105535173467	79.20825094854638	6.924004624737181	0.15949142847581768	0.3501869374776803	0.3348382837464372	0.15548335030006255	0.022816594351518706	2.0147429388204587E-7	2.014742938820459E-7	0.0	-5603478.363945304	0.0	-69.37163516581326
8362000	-5603539.482262038	-66.40071261236258	-5603473.081549426	174.0239404375219	1848.476059562478	580.5745375174979	81.52773684628	6.9125486574089	0.15931242102516988	0.35042736843282096	0.3347586525469566	0.15550155799505028	0.32641407254485955	2.997800587852952E-7	2.997800587852952E-7	0.0	-5603473.081549426	0.0	-63.606033809499
8363000	-5603543.727046526	-64.5728912696704	-5603479.154155256	190.9891001370408	1831.5108998629591	596.6283559832408	60.36045554543802	6.190361437383471	0.15927297807118596	0.35024189481080154	0.3352547578467189	0.1552303692712913	0.02246805522539699	2.688247614448024E-7	2.688247614448024E-7	0.0	-5603479.154155256	0.0	-62.948088388339436
