# BEAST v10.5.0
# Generated Sat Feb 14 14:32:20 EET 2026 [seed=1771072325257]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
100000	-8463102.231680525	-553.3790453367334	-8462548.852635188	76.86421916939098	1947.8106442185872	1185.7110484613513	1.1488113007749068	4.766078273654885	6.3444354220576455	6.269251010342889	5.470388660150338	4.878851378564958	4.463345549854142	36.0	27.502265859203536	0.16125566983840148	0.3401922233668872	0.33761072273302667	0.16094138406168465	0.008156836703497362	4.090473258275649E-5	77.96825016521453	2.131645420329069E-6	0.7380194531549025	0.04455033000475851	-8462548.852635188	0.0	-359.6742001441913
105000	-8463085.77739537	-554.3986503960577	-8462531.378744973	78.5325468711778	1946.1423165168003	1192.3212974445576	11.845737679855528	5.689149398525707	6.103021731926543	5.9890875583914145	5.502817948218136	5.190228516696205	4.55025139423134	36.0	24.405571310312453	0.16125566983840148	0.3401922233668872	0.33761072273302667	0.16094138406168465	0.00862974860017324	4.0222631968426485E-5	79.52120870371847	2.118666784807274E-6	0.6226090940024579	0.22670494039067748	-8462531.378744973	0.0	-361.41798859497413
110000	-8462993.758024931	-516.5112214583204	-8462477.246803472	70.45167060156282	1954.2231927864152	1148.0739439621307	0.21934670296752556	4.3752743058756645	6.145830912564517	5.640347598763709	5.7762676827965675	5.451650628373165	3.8573349004339366	36.0	25.300028446800937	0.16125566983840148	0.3401922233668872	0.337452414766097	0.16109969202861432	0.03623645972327277	4.106165029619771E-5	74.88534566532364	2.2075770145502454E-6	0.6696801738184488	0.06497061225177103	-8462477.246803472	0.0	-361.8378932475336
115000	-8462978.137061045	-512.4390933652835	-8462465.69796768	69.84996817229273	1954.8248952156855	1132.5148614901877	1.344023192421088	4.73880073265107	6.025721479677319	6.331190671054566	6.137696257481024	5.0626897514627744	4.338208228531775	36.0	25.66604295751383	0.16138074538215288	0.34025462612838936	0.33726493646084343	0.16109969202861432	0.025376267330139028	3.948403103306359E-5	68.14180113905489	2.2317745556215986E-6	0.6741241753491737	0.11718746515339756	-8462465.69796768	0.0	-356.01878107313274
120000	-8462963.804375831	-520.2186963516264	-8462443.585679479	71.56472606787362	1953.1101373201045	1111.8660168500717	2.3825884268036077	5.327132273372967	6.450862537680642	6.208907644604978	5.821408891925985	4.49695828867913	4.023504098461518	36.0	26.065648223833218	0.1612478846623973	0.34002387011661966	0.33765369878447427	0.16107454643650881	0.01890499751587222	4.0678785446048146E-5	69.2875138503548	2.2760615347973376E-6	0.725844761338838	0.03544108483693559	-8462443.585679479	0.0	-357.0523068535859
125000	-8462985.239009231	-542.9052209662209	-8462442.333788265	66.59533438873274	1958.0795289992454	1110.2091570714479	0.8835842138222558	4.178463674454929	6.740116367333722	6.12136634968428	6.996562643332344	5.967747875494901	4.896723913144663	36.0	25.228072235119832	0.16136263424397387	0.3401563909888258	0.3377759952490969	0.16070497951810347	0.026394853084235042	3.816943712000858E-5	70.04994089596389	2.265274601647452E-6	0.751844141399403	0.08104002408045531	-8462442.333788265	0.0	-367.2462570773687
130000	-8462790.480457762	-490.2980063044345	-8462300.182451459	60.74454232747705	1963.930321060501	1080.5295717469426	0.3833027433816024	5.2920695150298505	5.996103934723356	5.723478108486982	5.840839001770236	4.958906971540111	3.8872752291074986	36.0	26.431543258671468	0.16135594799068104	0.3401630772421186	0.3377759952490969	0.16070497951810347	0.026204392621554287	3.993428301698647E-5	66.70029034753388	2.3279021238133316E-6	0.6282308022059716	0.01494118733848652	-8462300.182451459	0.0	-358.3072745718365
135000	-8462404.93627762	-483.29560871694264	-8461921.640668904	57.11698954013494	1967.5578738478432	1064.4694771963807	1.1271353814827427	4.717374924467867	5.931955640059461	6.515277674200638	6.0974139654567425	5.787682120549857	3.476012771272683	36.0	26.84697184729081	0.16135594799068104	0.3401630772421186	0.3377759952490969	0.16070497951810347	0.007566331540352637	4.2445218253092524E-5	69.33823160497022	2.38967327043979E-6	0.6040559059914107	0.019899415574037776	-8461921.640668904	0.0	-357.5988326094177
140000	-8461880.031719258	-452.60715183652957	-8461427.424567422	58.722845477665324	1965.9520179103129	1052.6780208464304	0.7075207685299232	4.392984551944608	6.272260925853719	6.107740410375831	5.3699884070107275	5.980187154514094	4.035948495245802	36.0	24.026382683680914	0.1614024316062498	0.34074767878186396	0.3371449100937828	0.16070497951810347	0.018136242090616282	4.062279140178444E-5	66.75081088690666	2.3992034900103723E-6	0.6076989983707083	-0.04608105684177551	-8461427.424567422	0.0	-356.47118328753544
145000	-8461875.47291486	-445.7152229912082	-8461429.757691868	53.63347923555023	1971.0413841524278	1040.4477481555832	2.0800193706605654	5.200121857054973	5.846674708746702	5.702267541928064	5.942602659717122	4.903279239216052	3.998514430755572	36.0	26.22965139628837	0.1614024316062498	0.34024384626507315	0.3376487426105736	0.16070497951810347	0.01866943226564892	3.93911979414768E-5	65.75462853483334	2.4109214523172888E-6	0.6284244817321774	0.019507722132917044	-8461429.757691868	0.0	-348.0498459260082
150000	-8461527.808933213	-442.21487381598905	-8461085.594059397	52.70468636592309	1971.970177022055	1041.5980042195445	1.654566213331482	5.2848207572415	6.044805646099631	6.292370732352509	5.740224659507868	4.9743546488200625	4.245777022058414	36.0	25.679122357352092	0.1614024316062498	0.3402443875421942	0.3376487426105736	0.16070443824098238	0.015492529242831643	4.1115707182788696E-5	70.18570704443331	2.356931819150908E-6	0.6105146699414267	0.04500826441048703	-8461085.594059397	0.0	-352.2381777052191
155000	-8461249.768109763	-461.1881932731345	-8460788.57991649	54.9684131131143	1969.7064502748638	1037.8490096042701	1.9017261612139522	4.945863533389183	5.374960536088589	5.638566780374172	5.871686033586745	5.39138866278987	3.8647890556717486	36.0	25.890034389834216	0.16125143068902004	0.34039538845942396	0.3376487426105736	0.16070443824098238	0.019660067341262893	4.274199164520963E-5	68.06413019682729	2.4042015910575522E-6	0.6297415114308327	0.021539756407280806	-8460788.57991649	0.0	-350.58650199858477
160000	-8461257.803027872	-450.66049886811334	-8460807.142529003	54.48180867720009	1970.1930547107781	1036.547410448595	14.34692305766222	5.140005532218896	5.465612126627627	5.660683201416794	5.4749313532200645	4.972433982998686	4.570586910563897	36.0	27.25002132286172	0.1612802738819194	0.34039538845942396	0.3375654483843749	0.16075888927428172	0.03818450782137276	4.249001101337307E-5	69.81702143591853	2.4195188189458984E-6	0.6600570116694984	0.044280299609853156	-8460807.142529003	0.0	-353.123297016842
165000	-8460743.621240813	-427.7264173197915	-8460315.894823493	52.41877020565501	1972.2560931823232	1021.7681058231892	0.5996863764401953	4.86667937856444	6.436082814346533	5.817329522892137	5.898195989689141	5.017542627510942	4.048367000349256	36.0	27.43786651213502	0.1613535303744995	0.34032213196684385	0.3375654483843749	0.16075888927428172	0.023376290731413337	4.398037740557528E-5	68.85130953942878	2.4667996418382815E-6	0.591432960358995	0.17578563628759142	-8460315.894823493	0.0	-350.8867672644149
170000	-8460722.18049726	-434.3236384109227	-8460287.85685885	50.682978598937446	1973.9918847890406	989.1465876233264	2.213653275495287	5.068816438465799	5.507563051408892	5.622835773468692	5.732791954427549	5.645599301894132	4.185993071944192	36.0	25.55229534377867	0.1613535303744995	0.3402243893136347	0.33747160658947833	0.16095047372238747	0.005196935445418026	4.4445113975526275E-5	65.89275062629122	2.5135691665558625E-6	0.5666780680189253	0.10408793048230831	-8460287.85685885	0.0	-348.02906388709727
175000	-8460707.470472714	-411.8987457086256	-8460295.571727006	50.1651674584471	1974.509695929531	952.6014546249592	0.5683969492319794	4.934963418959662	5.6262770618711055	5.401410942682143	5.767105899165407	4.973891170468139	3.4228629473286243	36.0	25.116093325098287	0.1614758409452479	0.3402243893136347	0.3374351689289185	0.16086460081219892	0.01001652812732359	4.650681856304118E-5	64.70961340863806	2.5974986532867785E-6	0.5326129294314578	0.22164242704058731	-8460295.571727006	0.0	-345.7551420018583
180000	-8460727.202063883	-430.4130127140324	-8460296.78905117	51.99158395030421	1972.683279437674	952.3626908159217	0.8776776175537762	4.241918994535099	5.798042196127877	5.43887655613917	5.657306585822081	5.152305703763012	3.972635413533322	36.0	26.931499811376117	0.1614758409452479	0.3402243893136347	0.3374351689289185	0.16086460081219892	0.009488058857059683	4.6364597907366486E-5	64.5667470537672	2.621007828151753E-6	0.5260523022851159	0.057887937915789056	-8460296.78905117	0.0	-348.6737064600683
185000	-8460728.041283535	-414.24139058743754	-8460313.799892947	51.75478293305414	1972.920080454924	932.1047549015173	0.689970665939841	4.6012751712064945	5.115876883448078	5.662153074712563	5.246103882030905	5.756138965209003	3.872642169005337	36.0	25.02789509457072	0.16118135460887006	0.34067116294900207	0.3374316563217834	0.16071582612034446	0.0374518791997052	4.7133604632057615E-5	63.197319816557815	2.652358349413371E-6	0.5108051047605563	0.06923702475017318	-8460313.799892947	0.0	-345.1503521715732
190000	-8460705.379166344	-408.48228755647364	-8460296.896878788	50.17238488972084	1974.5024784982572	922.7806861989967	1.409525080161734	5.226859295752583	5.817320734242091	5.620682188717231	5.029294540856896	5.233758328976172	3.0906874543463108	36.0	27.919850897261938	0.16118135460887006	0.34067116294900207	0.3374316563217834	0.16071582612034446	0.008649725367486125	4.729050789870232E-5	63.88453936042665	2.712150002544595E-6	0.5484919222217933	0.11347464189743116	-8460296.896878788	0.0	-345.78394287166884
195000	-8460715.994578548	-415.6515174934533	-8460300.343061054	50.743501524103074	1973.931361863875	917.1705412017631	2.346807221932906	5.438286290068987	6.244904795159806	5.200207553226353	4.9984953205113545	6.004188337110305	3.94366938199909	36.0	25.701911316931998	0.16118135460887006	0.34067116294900207	0.3374316563217834	0.16071582612034446	0.0046898521825205364	4.436791926669757E-5	59.885324115512596	2.7385162562389427E-6	0.5427231196701934	0.1027566236554389	-8460300.343061054	0.0	-347.4315391129436
200000	-8460698.18448159	-412.35174769479886	-8460285.832733894	52.88057345378428	1971.7942899341938	957.3589703713463	1.7784600150434349	5.114006729937941	5.381102976673034	6.067920494196883	5.632453506187833	5.587241324668853	4.409725813044923	36.0	24.627952821185012	0.16154046569887448	0.34067116294900207	0.337072545231779	0.16071582612034446	0.002993081151827217	4.39957812882036E-5	62.78810253403907	2.5740217771535785E-6	0.5203589197233444	0.11417694208152061	-8460285.832733894	0.0	-350.7048002377545
