# BEAST v10.5.0
# Generated Wed Nov 05 10:16:46 EET 2025 [seed=1762330553656]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
170000	-8461540.68863381	-616.6235334991721	-8460924.065100312	174.7653477910992	1849.909515596879	1862.647827370568	18.813249911525332	5.9328420239555735	6.127461395634866	6.287597523343017	5.769582143909292	5.789598308724154	5.394289237335116	36.0	26.698284208501313	0.16122371400423857	0.3404222417105889	0.33745949021032323	0.16089455407484934	0.01167751114719808	2.4751517017039702E-5	71.23020750854715	1.34437296355422E-6	0.7008629296287652	0.21446873174658837	-8460924.065100312	0.0	-383.8047477331918
175000	-8461540.257020095	-627.4754058735439	-8460912.781614222	156.2473642664671	1868.4274991215111	1694.9682367939538	1.8696618217784864	5.631912806845402	5.789051793547537	6.072867548288782	6.232617489733885	5.697694655176011	5.759887597753373	36.0	26.395603693541624	0.16122371400423857	0.3402166290376435	0.33745949021032323	0.16110016674779476	0.02158916987111452	2.6108051418093648E-5	68.67256515512453	1.474914655863897E-6	0.7309322373162319	0.19658090161844363	-8460912.781614222	0.0	-381.25847812386155
180000	-8461504.83412642	-598.1361740909208	-8460906.69795233	143.0148522697668	1881.6600111182113	1574.016582606388	1.5944517202303918	4.788942546559475	5.254621660010165	6.11180326358219	5.830469982294247	6.0499346999466095	5.616939426551755	36.0	26.882508266417265	0.16122371400423857	0.3402166290376435	0.33745949021032323	0.16110016674779476	0.03282902219818339	2.696493132295877E-5	64.24753724699971	1.6021435965241476E-6	0.7671026501961479	0.30067302993595785	-8460906.69795233	0.0	-381.08408177643855
185000	-8461297.434871355	-606.4330614027068	-8460691.001809953	132.43753963742205	1892.237323750556	1455.1945970504662	1.5600800550829206	4.645873265914954	4.838913661702034	6.314103716840872	6.253645275338343	5.046703216743486	5.007358193466155	36.0	25.096466710128084	0.16122371400423857	0.3402166290376435	0.33745949021032323	0.16110016674779476	0.019915640284506975	3.106989922605149E-5	69.94646951927355	1.7090346011986615E-6	0.7240446055531835	0.2815744212585228	-8460691.001809953	0.0	-373.8120845136827
190000	-8460868.853831312	-556.1688985625126	-8460312.68493275	126.665632168958	1898.0092312190202	1499.3692234143198	1.1355288777924524	5.314854148169271	5.518737161779738	5.660175731106608	5.838557637949659	5.531725101725278	4.895849627155171	36.0	26.18237068139666	0.16133361981639924	0.3399323039381317	0.3376839761266084	0.16105010011886073	0.03416447158690316	3.0433949808432596E-5	66.45786463544246	1.6432338236681658E-6	0.6497487770985066	0.29372040417828466	-8460312.68493275	0.0	-372.881891517191
195000	-8460867.979173925	-529.1664588998615	-8460338.812715026	121.63982506584213	1903.035038322136	1500.034822407339	9.655408494428391	5.261516265034318	5.984561616635474	6.309668773599499	5.750759545319527	5.426950900195165	5.631991227476993	36.0	26.347468649119882	0.1613364707586197	0.3399323039381317	0.3376711028814236	0.16106012242182502	0.01520806349333271	3.0075302436086875E-5	64.8239585691067	1.639242370618741E-6	0.6502569786576631	0.3561768858890362	-8460338.812715026	0.0	-377.5295071192318
200000	-8460856.759734908	-533.1183295430953	-8460323.641405364	121.559724747937	1903.115138640041	1495.4776397853343	24.63852791660981	5.411889359238377	5.597724130518312	5.422792891613306	5.595008723071728	5.340303210626712	5.055861201988994	36.0	25.14931293895415	0.1613364707586197	0.3399323039381317	0.3376711028814236	0.16106012242182502	0.00523724983192745	3.036055830233489E-5	64.89029373118983	1.6804159245870857E-6	0.679430693217295	0.3277454534290509	-8460323.641405364	0.0	-371.4740603425395
205000	-8460842.692709077	-523.5497375498347	-8460319.142971527	108.58073692583025	1916.0941264621479	1356.8744694097836	25.88376066243285	5.459974144566357	5.461864122314736	5.4009399205376445	5.50830428122563	5.179940022363847	4.869812640736483	36.0	24.882300144888617	0.1613364707586197	0.3402721287947626	0.3373312780247927	0.16106012242182502	0.003896968447398189	3.1072489164404366E-5	63.69081072437203	1.8317556323682941E-6	0.7039850857822825	0.24286666579880267	-8460319.142971527	0.0	-364.22610010600323
210000	-8460846.536553273	-529.0239725956903	-8460317.512580678	102.80577684018859	1921.8690865477895	1267.839533046131	10.50328337160054	5.0496732071798025	5.565081579365379	5.668453899777944	4.996151861209052	5.2422276021667535	4.845852812822326	36.0	24.882621303573483	0.1613364707586197	0.3402721287947626	0.3373312780247927	0.16106012242182502	0.004463789838322952	3.249783629893722E-5	63.80275204575176	1.956018631363415E-6	0.7169150224703489	0.3313814492021417	-8460317.512580678	0.0	-363.0006122704439
215000	-8460778.471870966	-495.36313921611213	-8460283.10873175	84.38757983508994	1940.287283552888	1146.251661916012	1.5200029366701475	5.020203021718919	5.290084841942579	5.8525290099078235	5.20167912722782	5.0074733827947995	4.807401267481915	36.0	25.19255423568426	0.1613364707586197	0.34021410939433705	0.3373892974252182	0.16106012242182502	0.021437902726959564	3.296727381015603E-5	63.56558646196595	2.1888127983533777E-6	0.7118201981558194	0.2788702398939497	-8460283.10873175	0.0	-356.21734906899957
