# BEAST v10.5.0
# Generated Sat Nov 15 08:44:38 EET 2025 [seed=1763189061400]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
205000	-8460658.708934054	-380.3434248606207	-8460278.365509193	53.03450926920758	1971.6403541187706	825.9489408172137	0.8541516712697625	4.92543658559256	5.227198168739328	5.274793465445378	5.0931319649561955	4.496738797574313	3.404551660701828	36.0	27.570458372141466	0.16118492004250543	0.34032681832542694	0.33788598860110186	0.16060227303096583	0.023118333759104066	4.3819327421636985E-5	45.84979475913666	3.0760326560817325E-6	0.5154842605142289	0.2597951745704705	-8460278.365509193	0.0	-334.5014719549678
210000	-8460680.332581755	-369.70151460905436	-8460310.631067146	53.684700298524035	1970.9901630894542	828.5177871596446	1.1577974674400242	4.426934352457245	5.790113871328379	5.190115248436896	4.801002763452405	4.3612153573573496	3.2093755067657828	36.0	25.79899370293988	0.16118492004250543	0.3405609514853003	0.33735719760824534	0.16089693086394902	0.02136231971889599	4.1430421545382986E-5	43.914675398675236	3.021566993252843E-6	0.5467711754458823	0.20375125510943415	-8460310.631067146	0.0	-335.0126214709319
215000	-8460674.37764572	-384.7772466921311	-8460289.600399029	52.18802722354253	1972.4868361644355	824.2683575471568	4.14121183479084	4.756592353668964	5.449374566328063	5.120666861153968	4.981429657537372	4.819863523897003	4.2712241421948764	36.0	26.55531689814665	0.1614877293459198	0.3397498192336194	0.3376565255983458	0.16110592582211508	0.028186609612388194	3.9357839041859065E-5	42.01391815494633	3.0281638510533935E-6	0.5624713806057052	0.17511734667043483	-8460289.600399029	0.0	-330.639609024556
220000	-8460666.697528573	-379.54766366505834	-8460287.149864908	51.953764686037566	1972.7210987019405	820.3986096195877	0.36064745350466765	3.874756716738315	5.808981856776801	5.162076498004865	5.3482391260602125	4.556388655427466	3.9743736872822426	36.0	26.412408091001602	0.16143146225878852	0.34035881734034845	0.33704752749161676	0.16116219290924635	0.02616555223739554	3.935323260347471E-5	42.565878694488156	3.0290383324769954E-6	0.5209490009846667	0.15539300368381345	-8460287.149864908	0.0	-335.5876543830377
225000	-8460678.192128384	-392.0366077246161	-8460286.155520659	51.36215154201844	1973.3127118459597	794.3711128101951	2.62941404418953	4.7996837311315055	5.771859495625259	4.541945325458691	4.3288973688098045	4.4933807375349195	4.076147178805285	36.0	25.732049341144943	0.16143146225878852	0.34035881734034845	0.33704752749161676	0.16116219290924635	0.003363217721766164	3.984127922405843E-5	43.13213481872728	3.143358669673176E-6	0.5566797605599134	0.15941845031462137	-8460286.155520659	0.0	-330.88478170387936
230000	-8460663.125706732	-392.7727187987882	-8460270.352987934	51.628096191696855	1973.0467671962813	798.0910648137057	3.110737528700707	4.923605164532176	5.450064568180556	4.836104447548636	5.042157893044015	5.18576905103506	4.0846475680565515	36.0	26.080172433720445	0.16143146225878852	0.34035881734034845	0.33704752749161676	0.16116219290924635	0.0033461594209080897	3.9396614632952715E-5	43.45027776429235	3.145124454165911E-6	0.577941540618812	0.1508859882265331	-8460270.352987934	0.0	-330.412749626251
235000	-8460673.502178214	-386.48533768247654	-8460287.016840532	51.04816376502794	1973.6266996229501	789.0554781904832	2.217886455107405	4.363581004878717	5.60440980159695	5.1045717224797444	5.017126262500825	4.642702394411708	3.953003863700148	36.0	26.828898567682984	0.16143146225878852	0.34021796996778064	0.33741769377423186	0.16093287399919906	0.01890726688599946	4.0938016560316974E-5	42.9797031234304	3.1888565239808616E-6	0.6349521372459531	0.20697572273797232	-8460287.016840532	0.0	-328.28535049187684
240000	-8460665.589118883	-373.7172107075288	-8460291.871908175	50.89044078010981	1973.7844226078682	777.2253972542907	1.2897886292778094	4.618583527104459	6.073413208065899	4.863191840417181	4.63914592148227	4.101572330168762	3.5124844577339394	36.0	26.8956218557125	0.16143146225878852	0.34021796996778064	0.33741769377423186	0.16093287399919906	0.03485536467771322	3.997287856246279E-5	37.8172757985163	3.2295781767597437E-6	0.6628519583885657	0.24858846856561204	-8460291.871908175	0.0	-328.6720134871226
245000	-8460656.403829807	-377.3593628853663	-8460279.044466922	49.9788602081018	1974.6960031798762	770.3809470656364	0.4153528856178742	5.1496421255389775	6.297033643390096	4.869360253209724	4.944125420837444	6.045626270975988	3.6537298416192927	36.0	26.481865728260036	0.16131403826112753	0.3400723932030108	0.33768069453666266	0.16093287399919906	0.01849362269302864	3.993595421719153E-5	38.55942008186416	3.2195722589189782E-6	0.5833851871146343	0.17297191956777408	-8460279.044466922	0.0	-330.57750118345643
250000	-8460671.503894396	-377.15525378535057	-8460294.348640611	49.401176387129766	1975.2736870008484	761.1148132844188	10.4863762384156	4.946886804780752	5.116267450002711	5.1558127038391	4.686070968767929	4.42643155364202	3.9895109451452218	36.0	25.41787296652795	0.16131403826112753	0.3400723932030108	0.33768069453666266	0.16093287399919906	0.040023343070384645	3.924220048336858E-5	38.385971181557444	3.2681862397446475E-6	0.5851536899088802	0.2072424816729085	-8460294.348640611	0.0	-326.19296153761337
