# BEAST v10.5.0
# Generated Thu Oct 16 09:06:37 EEST 2025 [seed=1760594778263]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
600000	-8460650.422680965	-350.67665435021917	-8460299.746026615	44.20686100792398	1980.468002380054	694.1833587908405	104.16693812468158	25.819479656720492	0.16137209987488266	0.33985049272910267	0.3376946243432744	0.16108278305274024	0.03006091543340103	3.190473243759159E-5	30.132300784255882	3.5738439666625496E-6	0.5231579758262929	0.13951530326858608	-8460299.746026615	0.0	-324.1516287988123
620000	-8460650.367154319	-363.96138763463296	-8460286.405766685	46.42321377289033	1978.251649615088	717.928930085445	151.98435758833986	24.955391846850326	0.16116036920669807	0.34013572611773446	0.3377392099537801	0.16096469472178734	0.0034490498246060376	3.3283990458228285E-5	32.20306221547524	3.440304977721234E-6	0.6037758815826056	0.219859103311073	-8460286.405766685	0.0	-328.7329829908324
640000	-8460639.930569954	-360.7778159967788	-8460279.152753957	43.99150135186667	1980.6833620361115	694.0708689274418	96.39670016226458	25.7322888555146	0.1612532915184446	0.3399646221348278	0.3377392099537801	0.16104287639294745	0.01566507353212157	3.617332223297909E-5	34.654750806771645	3.61727332136404E-6	0.5473638883418684	0.22135356443628276	-8460279.152753957	0.0	-325.09646107568767
660000	-8460658.178149765	-355.5893722820682	-8460302.588777483	43.304367398708614	1981.3704959892696	694.7645038194327	118.95763459495599	26.710116081606934	0.16131005364514275	0.3401230401932356	0.3374701716697029	0.16109673449191875	0.01600650858502369	3.64662549470835E-5	34.15230648904836	3.6071283538016324E-6	0.5204709816411209	0.20527013274223016	-8460302.588777483	0.0	-325.54978439753177
680000	-8460634.211176226	-344.3247239072247	-8460289.88645232	43.246217406199804	1981.4286459817783	686.5953186460773	96.86832851993485	25.855970575384973	0.16131005364514275	0.3398179151478793	0.33774964051978346	0.16112239068719444	0.013848159817009513	4.038581853789991E-5	37.08503135048129	3.6305895023601383E-6	0.5027276639116931	0.11619835813011974	-8460289.88645232	0.0	-324.4888661992323
700000	-8460657.111327581	-361.81982252950513	-8460295.291505052	41.82316734615114	1982.851696041827	669.3693015556516	114.37018240974777	25.888563107136427	0.1613198701892735	0.34041814598463854	0.337426478193727	0.1608355056323609	0.02341877169803224	3.933611959412506E-5	34.80490667794853	3.748614393154461E-6	0.5349136595643417	0.09496464345298712	-8460295.291505052	0.0	-322.207360472057
720000	-8460648.713870123	-370.47319062740735	-8460278.240679495	41.409270126506286	1983.2655932614718	642.1531763714473	99.20378605138998	25.92428420414768	0.1612525812238267	0.34007323221887176	0.33783345872334763	0.16084072783395387	0.044643152684757756	3.8179623375715815E-5	33.304234948027535	3.869610690785449E-6	0.5991020613089298	0.16983043120383345	-8460278.240679495	0.0	-318.7307768425061
740000	-8460656.425994193	-337.39435100702127	-8460319.031643186	43.9895351603341	1980.685328227644	667.1723667633543	91.33634591403653	26.350994378502932	0.16114102685604764	0.3405428784884313	0.3374782416807435	0.16083785297477762	0.025228213770466943	3.54805442557082E-5	30.656494341884134	3.7309236882041236E-6	0.5125592818419484	0.14624692893649738	-8460319.031643186	0.0	-322.4070446114938
760000	-8460630.552138899	-337.2083031065314	-8460293.343835792	42.242035041134976	1982.432828346843	660.4381996012519	128.06462859959922	26.662359932503254	0.161584781070169	0.34010908983493615	0.337105793729253	0.1612003353656419	0.01656129721509003	3.632842820132664E-5	30.987598543526566	3.721967286771264E-6	0.48169511897696987	0.07329053344499582	-8460293.343835792	0.0	-322.6374092545869
780000	-8460629.166963218	-354.3652842226531	-8460274.801678995	41.09925017312664	1983.5756132148515	633.9081334193806	92.4762143306874	25.507413301118717	0.16139866661792993	0.34010931358804236	0.3374761882395889	0.16101583155443885	0.0372301931374506	3.463001372510185E-5	29.14714586557384	3.966545322434508E-6	0.5139611441451477	0.06506948572584018	-8460274.801678995	0.0	-317.63854222025077
800000	-8460638.455439446	-358.67839840438864	-8460279.777041042	40.28446427160081	1984.3903991163772	612.0691171523254	100.91770882558319	25.72872681946993	0.16139866661792993	0.34010931358804236	0.3376718320444637	0.16082018774956405	0.012161412548096122	3.6659561844943694E-5	28.670709611693805	4.015086004325015E-6	0.5796939500117015	0.19229729174728538	-8460279.777041042	0.0	-314.3833263004882
820000	-8460633.246905137	-354.80346103992525	-8460278.443444097	40.6877421445084	1983.9871212434698	613.8384657943902	94.74354077015268	25.874549738341432	0.16121350015061933	0.34021729390843286	0.33770243402062494	0.16086677192032295	0.048948379306047354	3.65340511094749E-5	29.027655225984144	4.0557261830125325E-6	0.5866022047206172	0.13440354808332464	-8460278.443444097	0.0	-313.7138844605821
840000	-8460642.576201014	-342.40674896680787	-8460300.169452047	40.64301623570027	1984.0318471522778	616.6270797667773	80.54201250865782	27.110231202832388	0.16105509227953577	0.34037959805419293	0.3374373899106267	0.16112791975564467	0.018189044649530833	3.8879528308222065E-5	30.896381118285923	4.054982261883223E-6	0.51313026897547	0.20424812081849517	-8460300.169452047	0.0	-316.24568721640765
860000	-8460643.068062356	-344.64692339314587	-8460298.421138963	40.80085765353098	1983.874005734447	630.6852121837782	79.75614070659873	25.35635669852796	0.16102231600191524	0.3400491410874942	0.3377633005778125	0.16116524233277815	0.013085565862475302	4.015607347184801E-5	32.9565947741031	3.972056471249786E-6	0.5169036256680524	0.06777455539995658	-8460298.421138963	0.0	-318.36013036138746
880000	-8460646.774300704	-343.72691002051795	-8460303.047390683	40.12722644537739	1984.5476369426008	595.7584961378755	97.39559044538606	25.22692150305326	0.16167758769323462	0.33988616420321693	0.3377633005778125	0.16067294752573605	0.008281135698431093	4.033458090364917E-5	29.578199940238278	4.144188580988384E-6	0.5736905230946973	0.1290578286488359	-8460303.047390683	0.0	-312.71923097962275
900000	-8460634.339367421	-346.94336919660043	-8460287.395998225	40.347222618671196	1984.327640769307	607.4149772408178	103.87643823672924	25.20249360469074	0.16133090748266418	0.3401671042156417	0.33757517341208493	0.16092681488960922	0.017071453092814985	3.6999871218228286E-5	29.61741034257783	4.065717873336539E-6	0.515839659948828	0.18472948160218067	-8460287.395998225	0.0	-314.995489046501
920000	-8460631.584625108	-337.0287298778559	-8460294.55589523	40.08938740991088	1984.5854759780673	611.027845987223	82.99876438664347	27.168110696840255	0.16144288180874955	0.34023318730711183	0.3373704398405998	0.16095349104353887	0.007375212816164992	3.611238399103379E-5	27.550057335827837	4.067254997299998E-6	0.5130067069845784	0.3480156711496022	-8460294.55589523	0.0	-315.2807181442899
940000	-8460633.02848256	-341.2842443420054	-8460291.744238218	40.6881043471632	1983.9867590408148	618.8970012588691	101.03206107912878	25.460068282866164	0.16127183917883425	0.33999550566466996	0.33754554723024827	0.16118710792624755	0.011200485230735698	3.638866761599729E-5	29.096323188033903	4.02699571222219E-6	0.48486415304121694	0.17782031526008182	-8460291.744238218	0.0	-315.65238135540153
960000	-8460641.686659781	-363.8175767153437	-8460277.869083066	40.75966916347536	1983.9151942245028	608.3379074930532	92.78677493795534	25.50059586676635	0.16126327460446413	0.34035930775935264	0.33726561063725796	0.1611118069989253	0.027206924590745005	3.7004746757405376E-5	30.722208800581246	4.071325976911029E-6	0.5892633243275486	0.14900341047061882	-8460277.869083066	0.0	-314.52545145686497
980000	-8460648.442439493	-343.29640053054885	-8460305.146038963	40.92483820476074	1983.7500251832173	597.3076290769174	98.61380862145654	26.55932788908962	0.16126327460446413	0.34015494586091166	0.33746997253569894	0.1611118069989253	0.011528123398995272	4.430612238555166E-5	34.625821334719035	4.109863327518683E-6	0.5058039873181633	-0.01950295917829027	-8460305.146038963	0.0	-313.20939018024444
1000000	-8460639.074237503	-341.13955121585013	-8460297.934686286	39.528360716498874	1985.1465026714793	585.1618200913456	88.08677989930956	26.781120041886126	0.16109893501264969	0.3401809624209958	0.33771439138876336	0.16100571117759113	0.003178324587592867	4.2652775664185894E-5	31.78230039963442	4.2727435140103125E-6	0.555793396113011	0.20181526437423858	-8460297.934686286	0.0	-311.15355042830043
1020000	-8460624.172700519	-331.7075177917043	-8460292.465182727	38.85538018148805	1985.81948320649	580.1486374754642	67.24675803538426	25.371906359429392	0.1611538573137154	0.34014134650994016	0.337754007299819	0.16095078887652542	0.030894663916409947	4.0825914864220706E-5	28.76950858397537	4.312226539610053E-6	0.5267451925498021	0.028812946412604772	-8460292.465182727	0.0	-312.1369764989053
1040000	-8460629.331467416	-328.58187476128785	-8460300.749592654	38.38253878927824	1986.2923245987	579.8044874868706	87.82448352060949	26.257855888767395	0.16125737075021204	0.34009818877562537	0.3375045469599624	0.16113989351420016	0.04843471640661211	4.130704626727984E-5	30.49361188459134	4.316076270070486E-6	0.548505390964273	0.1320812776356308	-8460300.749592654	0.0	-310.82290403957575
